sec,nanosec,x,y,z,qx,qy,qz,qw
1742308675,534341101,0.038118352593501506,1.7331800433736577,0.0,0.0,0.0,-0.9999564167874891,-0.009336194381293086
1742308675,549139256,0.02348630738407538,1.7334532943381835,0.0,0.0,0.0,-0.9999995969165417,-0.0008978678934528185
1742308675,573987797,-0.001649913036309878,1.7334984324033231,0.0,0.0,0.0,-0.9999075763047572,0.013595545165462007
1742308675,588893280,-0.01658517522089119,1.7330922137039761,0.0,0.0,0.0,-0.9997533463721171,0.022209151666680308
1742308675,609228483,-0.03672389671475949,1.7321970234036348,0.0,0.0,0.0,-0.9994276630762317,0.033828187624854414
1742308675,634545503,-0.062135857727406825,1.730474784566422,0.0,0.0,0.0,-0.9988230843395172,0.0485020225402376
1742308675,654274947,-0.08206702610298874,1.7285345273628696,0.0,0.0,0.0,-0.9981964656712052,0.06003179092376348
1742308675,674188102,-0.10170659106877132,1.7261636954915234,0.0,0.0,0.0,-0.9974467850979418,0.07141366044238544
1742308675,694091434,-0.12114769787185894,1.7233655229969518,0.0,0.0,0.0,-0.9965740409036106,0.08270538674747141
1742308675,713981102,-0.14089949349359424,1.7200643957452626,0.0,0.0,0.0,-0.9955526198315121,0.09420711834364032
1742308675,734036049,-0.16089395052725597,1.7162461357646743,0.0,0.0,0.0,-0.9943783275879879,0.10588551186690309
1742308675,754084213,-0.1804306744966328,1.7120377148871622,0.0,0.0,0.0,-0.9930921640883924,0.11733692354171167
1742308675,774004536,-0.19958836397453822,1.7074465403486063,0.0,0.0,0.0,-0.9916952551533251,0.12860995648230913
1742308675,794004348,-0.21900289634718847,1.7023247749571455,0.0,0.0,0.0,-0.9901398274694065,0.1400825544414927
1742308675,813927103,-0.23829487010696465,1.6967545190245377,0.0,0.0,0.0,-0.988451569627006,0.15153710602327158
1742308675,834019939,-0.2572580680873001,1.6908001691674035,0.0,0.0,0.0,-0.9866499657550033,0.16285528875554137
1742308675,854085094,-0.27607388518842974,1.684414769160711,0.0,0.0,0.0,-0.98471939705587,0.1741485258677886
1742308675,874068522,-0.29500822414412897,1.6775014357253737,0.0,0.0,0.0,-0.982628852193699,0.18558162311094692
1742308675,893992845,-0.3136040770480471,1.6702175113865652,0.0,0.0,0.0,-0.980426627509517,0.19688480914056
1742308675,914064945,-0.33192513731362444,1.6625500011807521,0.0,0.0,0.0,-0.9781076715151077,0.20809945440412422
1742308675,928888028,-0.34549644837432963,1.6565014199306294,0.0,0.0,0.0,-0.9762889280346896,0.21647154315723993
1742308675,949154943,-0.3640814608778188,1.6478336062688443,0.0,0.0,0.0,-0.9736610679735522,0.2280002734923838
1742308675,974042619,-0.3863581349319487,1.6367953589612922,0.0,0.0,0.0,-0.9702926635633681,0.24193417913784848
1742308675,988790502,-0.39931788694984566,1.6299041156776983,0.0,0.0,0.0,-0.9682103260705546,0.25013749117305556
1742308676,14126467,-0.42185085230371205,1.6174286416216295,0.0,0.0,0.0,-0.9643888532935763,0.26448844897859136
1742308676,34084521,-0.43925602644787326,1.6071052478493413,0.0,0.0,0.0,-0.9612370796341286,0.27572318860852424
1742308676,54031662,-0.4560946044076304,1.5965791547832255,0.0,0.0,0.0,-0.9580170294065985,0.28671130317264526
1742308676,74071315,-0.47281316386039607,1.585587781269746,0.0,0.0,0.0,-0.954645608778177,0.2977444569434397
1742308676,93983033,-0.48951777924081175,1.5740449405436352,0.0,0.0,0.0,-0.9510942946287999,0.30890070042741175
1742308676,111267234,-0.5036911784403111,1.5637526581097358,0.0,0.0,0.0,-0.9479259374497028,0.31849084305534153
1742308676,134071811,-0.5217210308546136,1.5500953246097813,0.0,0.0,0.0,-0.9436916516750995,0.33082633897367175
1742308676,154188840,-0.5372650593190238,1.5376698565087743,0.0,0.0,0.0,-0.9398335314753095,0.34163274596362747
1742308676,174035118,-0.5526428498901893,1.5247879481815003,0.0,0.0,0.0,-0.9358190666182304,0.35248074352194625
1742308676,188856762,-0.5638430883841177,1.5149558297808512,0.0,0.0,0.0,-0.9327554902415818,0.3605096329145539
1742308676,213984408,-0.5822728088103172,1.498207819937641,0.0,0.0,0.0,-0.9274828687786962,0.37386565517848763
1742308676,234054174,-0.5967701011625407,1.4842526492992836,0.0,0.0,0.0,-0.9230826119679192,0.38460173099257355
1742308676,254163939,-0.6111057976361037,1.4697973400990008,0.0,0.0,0.0,-0.9185043061130687,0.3954109756338971
1742308676,273954120,-0.6246610629180657,1.4554714575187289,0.0,0.0,0.0,-0.9139483222594622,0.40583058563779323
1742308676,293969230,-0.637906649341927,1.4408192836767266,0.0,0.0,0.0,-0.9092671160101082,0.41621306051427603
1742308676,313988787,-0.6510141991141434,1.4256386140885449,0.0,0.0,0.0,-0.9043930192494105,0.4267004414491921
1742308676,334044472,-0.6639042684582861,1.409992427694243,0.0,0.0,0.0,-0.8993436072218057,0.43724258272642025
1742308676,354118493,-0.6762113863983072,1.394321288788466,0.0,0.0,0.0,-0.8942606132560731,0.4475465959862414
1742308676,369036969,-0.6850618067475196,1.3825024025113783,0.0,0.0,0.0,-0.8904178976741108,0.4551438975770375
1742308676,388896911,-0.6968220989858263,1.366227277224008,0.0,0.0,0.0,-0.8850886705155293,0.4654224374963597
1742308676,414107277,-0.7113247494599825,1.3451453996684237,0.0,0.0,0.0,-0.8781254535186946,0.478430442052538
1742308676,428914041,-0.719319300997212,1.3327564909631133,0.0,0.0,0.0,-0.8740262532476358,0.48587869744813833
1742308676,454161176,-0.7326633791640803,1.3112848370333794,0.0,0.0,0.0,-0.866851032309315,0.4985672349686397
1742308676,474306685,-0.7429697275570875,1.2935692846596374,0.0,0.0,0.0,-0.8608986365421003,0.5087765104640274
1742308676,494252130,-0.7526601554352489,1.2759681311495548,0.0,0.0,0.0,-0.8549465646022131,0.5187160800234305
1742308676,514070824,-0.7617439047978889,1.2585241083189143,0.0,0.0,0.0,-0.8490092388156657,0.5283780014399198
1742308676,534139341,-0.7705671817595094,1.2405992733830697,0.0,0.0,0.0,-0.84286615051711,0.5381232686963727
1742308676,554101650,-0.7790257345516212,1.2223669286816643,0.0,0.0,0.0,-0.8365732520464746,0.547855084817496
1742308676,574026456,-0.7869689127747481,1.2041510811706246,0.0,0.0,0.0,-0.8302408065659679,0.5574048825698347
1742308676,589007204,-0.7925346465497212,1.1905445592768833,0.0,0.0,0.0,-0.8254861029268451,0.5644224427453697
1742308676,614079778,-0.8016179808785389,1.1672176775351641,0.0,0.0,0.0,-0.8172533599514621,0.5762785313093365
1742308676,634059016,-0.8084207060353685,1.148136134819569,0.0,0.0,0.0,-0.8104662982828738,0.5857852672674996
1742308676,654102125,-0.8146654332015469,1.1292350475113426,0.0,0.0,0.0,-0.8036894204507828,0.5950490025665826
1742308676,674059410,-0.8204252621651207,1.110357498038396,0.0,0.0,0.0,-0.7968656325905781,0.6041565720870856
1742308676,694017880,-0.8258606385201437,1.0909733345116663,0.0,0.0,0.0,-0.7897989292309099,0.6133658381306447
1742308676,709001892,-0.8296111507880222,1.0762952968967507,0.0,0.0,0.0,-0.7844108476370671,0.620241583666637
1742308676,729132553,-0.8342215343798789,1.056841212258047,0.0,0.0,0.0,-0.7772086574581071,0.6292429600497464
1742308676,754141191,-0.8394246272706424,1.0323865466996283,0.0,0.0,0.0,-0.76805675915718,0.6403817726270553
1742308676,769310387,-0.842183254821836,1.01729576892458,0.0,0.0,0.0,-0.7623621633906985,0.6471506253031467
1742308676,789061625,-0.8454126462373448,0.9976733566617612,0.0,0.0,0.0,-0.7548915284601418,0.6558496628489724
1742308676,808929694,-0.8481543263826018,0.978243505475666,0.0,0.0,0.0,-0.7474227944012681,0.6643486783379641
1742308676,829263235,-0.8505246439480085,0.9581725145986991,0.0,0.0,0.0,-0.7396301849170841,0.6730135136529726
1742308676,854148386,-0.8528911274029017,0.9331370119604443,0.0,0.0,0.0,-0.7297940226514557,0.6836670860164372
1742308676,874078919,-0.8541895449930931,0.9132645861944029,0.0,0.0,0.0,-0.721895474832745,0.692002112291578
1742308676,894041645,-0.8550235229184044,0.893550639945723,0.0,0.0,0.0,-0.7139757125630692,0.7001704662937858
1742308676,914073938,-0.8554163556706962,0.8734325637237351,0.0,0.0,0.0,-0.7058041067899916,0.7084070601274257
1742308676,934114327,-0.8553418273547996,0.8531866342216695,0.0,0.0,0.0,-0.6974861890200141,0.7165982250371105
1742308676,954192380,-0.8548041951557397,0.8333007770168631,0.0,0.0,0.0,-0.6892206840368994,0.7245514810527327
1742308676,974099490,-0.8538255413635195,0.813732446801131,0.0,0.0,0.0,-0.6809913226449864,0.7322914846440808
1742308676,989205613,-0.8527288816406676,0.798646254516476,0.0,0.0,0.0,-0.6745785949830236,0.7382030338536477
1742308677,14191693,-0.8504575323897379,0.7734797272166821,0.0,0.0,0.0,-0.6637515586652929,0.7479531190986467
1742308677,34216884,-0.8480972283031274,0.7537639504684759,0.0,0.0,0.0,-0.6551445512358097,0.7555035519347539
1742308677,54637658,-0.8452092772810448,0.7335701321046729,0.0,0.0,0.0,-0.6462128715969039,0.7631572083014636
1742308677,74011458,-0.8419648708057307,0.7141545405269821,0.0,0.0,0.0,-0.6375092438512778,0.7704427065033272
1742308677,89715567,-0.8390194401999956,0.698695466588522,0.0,0.0,0.0,-0.6304919284533239,0.7761958052934895
1742308677,113988624,-0.8340981155811854,0.6751940509683421,0.0,0.0,0.0,-0.6196853443164048,0.7848503513660797
1742308677,129264861,-0.8305739159277705,0.6604166601035854,0.0,0.0,0.0,-0.6127865560257479,0.7902484652019913
1742308677,149367524,-0.8255199133875575,0.6407575126454774,0.0,0.0,0.0,-0.6034955132404868,0.7973663935096597
1742308677,168950443,-0.8202112574166189,0.6219453535687793,0.0,0.0,0.0,-0.5944703220095184,0.8041175512634328
1742308677,193976844,-0.8129447134427656,0.5982518799468985,0.0,0.0,0.0,-0.5829191953158482,0.8125301297381679
1742308677,214251635,-0.806424525504067,0.578975241371609,0.0,0.0,0.0,-0.5733452785352673,0.8193138541373
1742308677,234317754,-0.7994549993289094,0.5598601961152523,0.0,0.0,0.0,-0.5636940907589348,0.8259836390894542
1742308677,254247553,-0.7922690073045082,0.5415017224630198,0.0,0.0,0.0,-0.5542683029030783,0.8323380613650571
1742308677,274103368,-0.7847219292256667,0.5234415585485827,0.0,0.0,0.0,-0.5448391219883855,0.8385405960064934
1742308677,289020021,-0.7786261952819528,0.5097327141821515,0.0,0.0,0.0,-0.5375646989443802,0.8432225058955898
1742308677,314206038,-0.7678845856170101,0.4866593964497087,0.0,0.0,0.0,-0.5251326376855967,0.8510203950772084
1742308677,334506044,-0.7589099852276501,0.46877314558306,0.0,0.0,0.0,-0.5152780916206655,0.8570230383693107
1742308677,354043364,-0.7498414686942193,0.4516946781178463,0.0,0.0,0.0,-0.5056906209126805,0.8627148983997829
1742308677,374136939,-0.7399187543525049,0.43397319296221565,0.0,0.0,0.0,-0.4955527689578434,0.8685778336903459
1742308677,394052114,-0.7297474842946143,0.4167660065425148,0.0,0.0,0.0,-0.4855091906021681,0.8742315630545648
1742308677,414039225,-0.7192748075429736,0.39994639423203,0.0,0.0,0.0,-0.47548989446751516,0.8797211832502791
1742308677,434096959,-0.7081942748219491,0.383024845537703,0.0,0.0,0.0,-0.46519769393590743,0.8852068151323248
1742308677,454099526,-0.6966700414822234,0.3662907694414542,0.0,0.0,0.0,-0.4547950980577858,0.8905961030582882
1742308677,474059757,-0.6849853808448121,0.3501469662590155,0.0,0.0,0.0,-0.44453136231641344,0.895763287881968
1742308677,489370874,-0.6757766395176835,0.3380207354052234,0.0,0.0,0.0,-0.43664974226208364,0.8996315926991759
1742308677,515268890,-0.6594548437912431,0.3172938535609687,0.0,0.0,0.0,-0.422914480758953,0.9061695988965781
1742308677,534106466,-0.6472410962868409,0.3027187362560555,0.0,0.0,0.0,-0.4129532462455677,0.910752225588962
1742308677,548882128,-0.6375663250937845,0.2916747347243435,0.0,0.0,0.0,-0.40522811802272274,0.9142156049662258
1742308677,568916887,-0.6241963533718574,0.276924099949942,0.0,0.0,0.0,-0.3947071026802891,0.9188069999155055
1742308677,588936766,-0.610262089620943,0.262242802270046,0.0,0.0,0.0,-0.38395682748347937,0.923351046259667
1742308677,614081598,-0.5922978005247893,0.2441791690205945,0.0,0.0,0.0,-0.37035228128317926,0.9288913756453684
1742308677,628932428,-0.5815889391325961,0.23402582582427597,0.0,0.0,0.0,-0.3624349753625102,0.9320090603819131
1742308677,654179980,-0.5631164376066596,0.21709912017494662,0.0,0.0,0.0,-0.3489329773775146,0.9371476816908116
1742308677,674046035,-0.547945559486027,0.2039835648900745,0.0,0.0,0.0,-0.33807318625570304,0.9411198227297716
1742308677,693888666,-0.5325863295670544,0.19131381305759138,0.0,0.0,0.0,-0.32724651321180426,0.9449390031058705
1742308677,714799808,-0.5164739467035112,0.178633037850332,0.0,0.0,0.0,-0.31605209826022496,0.9487418358991603
1742308677,734028232,-0.5012003140290141,0.1671866488046955,0.0,0.0,0.0,-0.30559168095146594,0.9521626565525753
1742308677,748958741,-0.48892101910032804,0.15839957914848057,0.0,0.0,0.0,-0.29729019257671996,0.9547871707337173
1742308677,774117782,-0.4682909209059745,0.14417322804052132,0.0,0.0,0.0,-0.2834632460538528,0.9589831010693635
1742308677,793911389,-0.45188367553939623,0.13354507946611338,0.0,0.0,0.0,-0.2726357725706634,0.9621173189974275
1742308677,814276804,-0.4344454166965415,0.12279921848834663,0.0,0.0,0.0,-0.2612535520202893,0.9652702116800155
1742308677,834110507,-0.41709831105154116,0.11266689087421425,0.0,0.0,0.0,-0.250054786997931,0.9682316889564292
1742308677,854856433,-0.3990470737222695,0.10267677372880676,0.0,0.0,0.0,-0.23851907630967936,0.9711378121751708
1742308677,874155321,-0.38203858192229273,0.09378559051248853,0.0,0.0,0.0,-0.22775764738628862,0.973717851359963
1742308677,889394950,-0.36824343449436403,0.08695855968132096,0.0,0.0,0.0,-0.21910684673568848,0.9757008710222327
1742308677,909769644,-0.34968931481877696,0.07818285369524498,0.0,0.0,0.0,-0.20754451941764762,0.9782255734030355
1742308677,934133454,-0.32758263161296697,0.06836020323198527,0.0,0.0,0.0,-0.19387988395961608,0.981025275207426
1742308677,954076309,-0.30921671405223894,0.06080584098620832,0.0,0.0,0.0,-0.18263385352499342,0.9831809983653118
1742308677,968980386,-0.295138509679049,0.05538863282887489,0.0,0.0,0.0,-0.17407546450781117,0.9847323152290626
1742308677,994028835,-0.27150284269905073,0.04676271828488244,0.0,0.0,0.0,-0.15977133422307283,0.9871540511797432
1742308678,10170095,-0.2563468882466393,0.04172474951321126,0.0,0.0,0.0,-0.1506737398960956,0.9885835443227465
1742308678,34285683,-0.2332535754979346,0.03451785622160575,0.0,0.0,0.0,-0.13686956603818412,0.9905890782219029
1742308678,54218043,-0.2137751801052697,0.029030441672884145,0.0,0.0,0.0,-0.1253016923879994,0.9921186853823
1742308678,74165124,-0.19454089276847095,0.024093219649875316,0.0,0.0,0.0,-0.11393372820113534,0.9934883520093176
1742308678,94022349,-0.17548932228970415,0.019665298572919963,0.0,0.0,0.0,-0.10272202287515385,0.9947101014951222
1742308678,114232469,-0.15571091535734102,0.015536300536302387,0.0,0.0,0.0,-0.09112664204601637,0.9958393118919423
1742308678,128932548,-0.14114465554368613,0.012847948937369446,0.0,0.0,0.0,-0.08261805093682197,0.9965812850236556
1742308678,149034124,-0.12146880843463699,0.009563059837107406,0.0,0.0,0.0,-0.07114983772320717,0.9974656388026413
1742308678,169073685,-0.10181484610730568,0.0067448622375262095,0.0,0.0,0.0,-0.05972584578873688,0.9982148182354438
1742308678,189353277,-0.08157926133049523,0.004314664613846702,0.0,0.0,0.0,-0.04799107798790106,0.998847764393333
1742308678,214074304,-0.05673898606469509,0.0019221680997309042,0.0,0.0,0.0,-0.0336137401647277,0.9994348985662539
1742308678,229113742,-0.04192307624752056,0.0009244400424726221,0.0,0.0,0.0,-0.025055093025657938,0.999686071881306
1742308678,249064343,-0.022186291927907824,-6.55063054123689e-05,0.0,0.0,0.0,-0.013662546707380966,0.9999066630528415
1742308678,274151705,0.0031754815226617793,-0.0007587132456114882,0.0,0.0,0.0,0.0009663545469748924,0.9999995330793358
1742308678,289349415,0.018425155206853644,-0.000729240021317305,0.0,0.0,0.0,0.009759338191874951,0.9999523765250307
1742308678,314071338,0.04296024210540805,-0.00025027916967051744,0.0,0.0,0.0,0.023907099362316993,0.9997141844547772
1742308678,329175001,0.05809428138326784,0.00047396385078949445,0.0,0.0,0.0,0.03264001149098199,0.9994671728725604
1742308678,349196481,0.07833072241975933,0.0017971145944035262,0.0,0.0,0.0,0.04432474318781951,0.9990171755987651
1742308678,368956138,0.09791950590794109,0.003538787148221899,0.0,0.0,0.0,0.05565016167113404,0.9984503290129042
1742308678,389252690,0.11770285107438844,0.005750969647910797,0.0,0.0,0.0,0.06710683660489675,0.9977457955215264
1742308678,409081915,0.13740002205095286,0.008412612533988314,0.0,0.0,0.0,0.07853716333045867,0.9969111866039044
1742308678,434311005,0.16257361758362512,0.012403760028048657,0.0,0.0,0.0,0.09317941921631434,0.9956493337689281
1742308678,449119244,0.17696388644002398,0.015121031295961937,0.0,0.0,0.0,0.10158347158320497,0.9948270192858174
1742308678,474183247,0.20117470592383158,0.020117544481677296,0.0,0.0,0.0,0.11575333438314978,0.9932779900809152
1742308678,488857373,0.2155683434518293,0.023518506165596028,0.0,0.0,0.0,0.12421975137086215,0.9922547320972378
1742308678,514028096,0.24019979023710714,0.029783890588409807,0.0,0.0,0.0,0.13874740558720958,0.9903278030242403
1742308678,534119944,0.2593299692094632,0.035251586388746536,0.0,0.0,0.0,0.15009943041854434,0.9886709063121198
1742308678,554238225,0.2785215040423283,0.0412163642054949,0.0,0.0,0.0,0.16154601328975915,0.9868651810608098
1742308678,569123679,0.2928082361243725,0.0460225174971673,0.0,0.0,0.0,0.17011716921579748,0.9854238421806141
1742308678,589065288,0.3116697914957734,0.0527348328367609,0.0,0.0,0.0,0.1814812455886113,0.983394405871625
1742308678,609062832,0.33020260361613374,0.05981631058915387,0.0,0.0,0.0,0.19271892255923187,0.9812540022275623
1742308678,634110739,0.3534509421338853,0.0693146703934865,0.0,0.0,0.0,0.20690765510801779,0.9783604766432982
1742308678,649186625,0.36738111327362916,0.07548255055459656,0.0,0.0,0.0,0.21549388943389708,0.9765051887300197
1742308678,668901930,0.38521358456004307,0.08375595050676757,0.0,0.0,0.0,0.2265486359503099,0.9739998539779429
1742308678,689067186,0.4030993811168073,0.09255217016214828,0.0,0.0,0.0,0.23772747579100542,0.9713318934607454
1742308678,709165051,0.4210288149383347,0.1018875938763294,0.0,0.0,0.0,0.249032655644749,0.968495088486526
1742308678,729128003,0.43873655823719426,0.11163883616402226,0.0,0.0,0.0,0.26030450129994315,0.9655265747782336
1742308678,749266124,0.4560310908476095,0.12169490438155803,0.0,0.0,0.0,0.2714247270763405,0.9624596706000382
1742308678,768901493,0.47257506692679146,0.13183232246752105,0.0,0.0,0.0,0.28217540295353327,0.9593628312416586
1742308678,789051261,0.4895963135040113,0.14279342942687434,0.0,0.0,0.0,0.293355143351438,0.956003535489936
1742308678,814055136,0.5104546358789804,0.15692506046423382,0.0,0.0,0.0,0.3072120646639024,0.9516410811461127
1742308678,829105294,0.5224551050434091,0.16557453079406906,0.0,0.0,0.0,0.3153179449843384,0.9489860871323951
1742308678,849513846,0.5386677131955122,0.17768547541794463,0.0,0.0,0.0,0.326369650192079,0.9452422183935184
1742308678,869063327,0.5542387209536173,0.1898934548224508,0.0,0.0,0.0,0.33713234212884197,0.9414572660990628
1742308678,894142882,0.5736172809893881,0.20581374030789504,0.0,0.0,0.0,0.35071115735660774,0.9364836806402922
1742308678,909539280,0.585055137883598,0.21577814057018152,0.0,0.0,0.0,0.35888896142308074,0.9333802619343643
1742308678,934195507,0.6033405892356831,0.23227943205570892,0.0,0.0,0.0,0.3721082583282814,0.9281893363338608
1742308678,949006017,0.614168001024558,0.24262322114125423,0.0,0.0,0.0,0.3801085386090584,0.9249418894592708
1742308678,969288010,0.6285322820552368,0.25682834371233404,0.0,0.0,0.0,0.3908568276420504,0.9204514871983165
1742308678,993998829,0.6455394605878182,0.2744494211968904,0.0,0.0,0.0,0.4038151512113306,0.9148406001332529
1742308679,9312827,0.6558943569459452,0.2858029229196505,0.0,0.0,0.0,0.41190506667144855,0.9112267643404629
1742308679,28902310,0.6689761489846385,0.30066697717599283,0.0,0.0,0.0,0.4222818105925586,0.906464600766445
1742308679,49207023,0.681943055986321,0.31609705661911114,0.0,0.0,0.0,0.432787663567325,0.9014958892107805
1742308679,69401529,0.6944461972055513,0.3316975038111501,0.0,0.0,0.0,0.4431510495259664,0.8964469573287839
1742308679,94878077,0.7101199865653514,0.35220554071277077,0.0,0.0,0.0,0.4564435964088034,0.889752349419431
1742308679,108946414,0.7184105303817448,0.363749732581767,0.0,0.0,0.0,0.46371989016791293,0.8859818640709632
1742308679,134121010,0.7326223050747397,0.38423959677546127,0.0,0.0,0.0,0.47641053432414665,0.8792229539684352
1742308679,154035612,0.7434512040849041,0.40085265288218397,0.0,0.0,0.0,0.4864327498897725,0.8737180207794011
1742308679,169402987,0.7516079980264347,0.41401476405583426,0.0,0.0,0.0,0.4942143473427083,0.8693400824076967
1742308679,189507509,0.7618969610352013,0.43129928377941756,0.0,0.0,0.0,0.5042639893854776,0.8635495521445442
1742308679,214027738,0.7737251001082716,0.45226090993982115,0.0,0.0,0.0,0.516199534211064,0.8564683536945662
1742308679,229159209,0.7807442913855844,0.46554887181997734,0.0,0.0,0.0,0.5236015893372691,0.8519632478243917
1742308679,248859540,0.7897292324321842,0.48329622279142365,0.0,0.0,0.0,0.5333389702734814,0.8459016153121015
1742308679,273998008,0.8005122171469089,0.5058653651512809,0.0,0.0,0.0,0.5454832030413269,0.8381217544007401
1742308679,288915240,0.8065060527571335,0.5194010324481829,0.0,0.0,0.0,0.5526172758050945,0.8334351483359436
1742308679,313956300,0.8163861175396582,0.5427830324321614,0.0,0.0,0.0,0.5647562415797374,0.8252577703946381
1742308679,334125590,0.82377399779006,0.5618013042417247,0.0,0.0,0.0,0.5744256691872307,0.8185567485390381
1742308679,354104000,0.8305144243487889,0.5804406774029081,0.0,0.0,0.0,0.58374308491029,0.8119384279730932
1742308679,374054378,0.8367897923606011,0.5991182716923084,0.0,0.0,0.0,0.5929299013941521,0.8052540791779456
1742308679,389033049,0.8412645687892697,0.6135120182109999,0.0,0.0,0.0,0.599906209704395,0.8000703341320101
1742308679,414051006,0.848337954717686,0.637742490215836,0.0,0.0,0.0,0.6114870320796938,0.7912544531301973
1742308679,434172520,0.8533678773844531,0.6570446582901471,0.0,0.0,0.0,0.6205470152779422,0.7841692431035773
1742308679,454421265,0.8580023097971132,0.6766683238321805,0.0,0.0,0.0,0.6296219959232391,0.7769016297123058
1742308679,474071164,0.8621274619480036,0.6961499930151388,0.0,0.0,0.0,0.6385009916681219,0.7696209999985869
1742308679,488921836,0.8648744364973944,0.7107722316571229,0.0,0.0,0.0,0.6450798609641206,0.7641151568831173
1742308679,508880822,0.8681748587374609,0.7301688019064309,0.0,0.0,0.0,0.6537070619002032,0.7567476972028417
1742308679,534040954,0.8718353343279073,0.755088002567514,0.0,0.0,0.0,0.6646278854421827,0.7471745270635589
1742308679,549087433,0.87361099378454,0.7702207213644167,0.0,0.0,0.0,0.6711664895331848,0.7413066459486933
1742308679,573961006,0.8760616274564345,0.7948351423322627,0.0,0.0,0.0,0.6816711954811286,0.7316586507732474
1742308679,594059032,0.8774673291154242,0.8146824704150442,0.0,0.0,0.0,0.6900203556191327,0.7237899618198954
1742308679,609043271,0.8781896996733833,0.8297953543819248,0.0,0.0,0.0,0.6963085023057544,0.7177426207330294
1742308679,634093452,0.8789583347416896,0.8551437156348443,0.0,0.0,0.0,0.7067291267905701,0.7074842339910045
1742308679,649349179,0.8789745060271464,0.8702870233803239,0.0,0.0,0.0,0.7128797139266327,0.7012863277377381
1742308679,673997888,0.878574857640546,0.8946600229484047,0.0,0.0,0.0,0.7226659839526653,0.6911974216081294
1742308679,693963530,0.8776783594699885,0.9147896055299894,0.0,0.0,0.0,0.7306476599074403,0.6827547122296421
1742308679,708828442,0.8766631205982118,0.9297531181427283,0.0,0.0,0.0,0.7365246967410057,0.6764106527033482
1742308679,734178014,0.8745286956402223,0.9547917389409531,0.0,0.0,0.0,0.7462481543943363,0.665667854160802
1742308679,754132744,0.8722781095881248,0.9744447333263783,0.0,0.0,0.0,0.7537921774231948,0.6571128923218589
1742308679,773996274,0.8695429500900623,0.9943090231185943,0.0,0.0,0.0,0.7613391820931565,0.6483537998729731
1742308679,793993820,0.8663461123520226,1.0141240211683185,0.0,0.0,0.0,0.7687916060564622,0.6394993873782252
1742308679,814054566,0.8627299571341887,1.0336521681430964,0.0,0.0,0.0,0.7760643059782284,0.6306537821868118
1742308679,828935509,0.8596828320980232,1.0482337981483834,0.0,0.0,0.0,0.7814526364221904,0.623964563920747
1742308679,848930687,0.8551884562434031,1.0680357973644377,0.0,0.0,0.0,0.7887045575569305,0.6147724138971482
1742308679,874011780,0.8490820286414054,1.092294121210854,0.0,0.0,0.0,0.797489661190301,0.6033326116617425
1742308679,893904462,0.8437243067821305,1.1112505192678002,0.0,0.0,0.0,0.8042911094933737,0.5942354846270274
1742308679,909575485,0.8390879456279133,1.1263365177409703,0.0,0.0,0.0,0.8096654407394119,0.5868917055745922
1742308679,934170978,0.8313513126598002,1.1499697360083807,0.0,0.0,0.0,0.817997224212817,0.5752221668017727
1742308679,954076716,0.8247087799257211,1.1684508253572763,0.0,0.0,0.0,0.8244583482425798,0.5659226378341099
1742308679,974060150,0.8176029761836037,1.186897353209541,0.0,0.0,0.0,0.8308552270194189,0.5564886267791193
